speed,fz,A_damage,damage_level
6566.464010307057,0.07731780043411578,85.8347502696517,high
6271.377871896351,0.08674479028434569,92.69289123026472,high
3680.7454595461245,0.09647010129470054,107.59568326032674,high
6962.763298375207,0.07076912982436812,77.16654187274887,high
4264.029212506984,0.02078979525524118,19.441018178755265,low
6958.893651500809,0.06574433592988928,70.58874639109517,medium
5644.186865019044,0.06253050603621023,64.87913582299655,medium
4031.943995676523,0.07445726207104733,83.283356087186,high
4290.144644618846,0.04562072621121291,54.477779258658906,medium
4871.328972038906,0.0776678043172962,81.6628150348974,high
3044.07335869868,0.051245697035672756,72.24215319615475,medium
3049.4554082472478,0.02918388810403364,32.726589121962505,low
4489.00311062801,0.09399334401943382,103.8241033851171,high
5271.4531655416295,0.024197214912150877,22.233647261694102,low
8753.087159798553,0.07331859325786338,73.20700801723663,medium
7404.8223828304945,0.010704079643694216,3.6368664356646168,low
8628.281013365962,0.036944087697998014,35.69984404732402,low
3507.183357950258,0.0203885803377192,17.889713923089957,low
3302.7698328206325,0.05979012767963344,72.70664943125244,medium
7882.091403540984,0.028323758109470763,27.863519169347974,low
7256.784691638098,0.03375855114673685,32.24446777684285,low
8845.777849711416,0.01830686209414601,13.435621237903897,low
5676.818294227947,0.03490122015750265,39.6879599391167,low
7278.350329760347,0.03357597361909134,34.26044978247625,low
8059.2318126094815,0.05965123790137522,64.29807984968318,medium
3064.328950553253,0.08947957539701287,102.57555385105594,high
9279.4642866992,0.059103126028497016,63.85436063472516,medium
3610.70339175612,0.02147009673539249,19.88324278524001,low
4811.937624476002,0.09090833398683311,96.65264979842976,high
9241.93477394856,0.028906888450577865,24.850277878547104,low
4371.473044171933,0.019251425950460706,17.002896347394078,low
5547.830423740876,0.06585953591356415,68.26273656129065,medium
3659.150037491535,0.09368929141243071,108.95095708075694,high
8580.787899552975,0.0893274584196992,89.74743319753868,high
2685.8977142364156,0.0762908024579574,88.12266096792578,high
8516.763542028542,0.08776576255377515,99.59751784671533,high
8580.619874307919,0.034012513863502486,33.51275647060647,low
9041.250871795673,0.08727339262040035,92.45380518324602,high
4168.252881592483,0.08349279450372361,89.36613242925503,high
8465.091243646464,0.030483593866699334,29.218582273468556,low
2677.4832602608863,0.02738168094949378,29.55756717444166,low
9751.668280362708,0.03512124934496843,35.27034251777381,low
7311.113039557208,0.04597105459240548,52.39477207425654,medium
9544.278552435368,0.020380757666628484,15.543055620487584,low
9778.00458266671,0.02607110345552173,22.943969366458056,low
3313.0191041103335,0.049110738270818,62.15196112301454,medium
7964.087954895283,0.038230958277549215,38.39946993053369,low
5388.965750085454,0.06189292391469397,67.85477056207114,medium
4410.418796039365,0.07379067554507536,87.65636883944852,high
6538.389978195939,0.0747486999230361,80.40628368101753,high
8064.625583796074,0.07035656539896996,75.03986700019455,medium
7481.782636834542,0.03971800324383368,42.42476769012563,medium
4854.367337937698,0.0863213751555702,90.49909494635743,high
4819.6349665648995,0.046755361775729525,54.23071603087171,medium
5518.002902932934,0.03660896822733523,41.173591071612655,low
9552.727530476372,0.07095861507454597,77.37924981271156,high
9271.04159299437,0.06539634243562426,68.77266571209461,medium
2503.0445477296566,0.035822234518203454,45.30219762074612,medium
5724.161124923759,0.062198630307611386,68.037299082054,medium
5816.198494786056,0.029233126089019026,28.952631663637963,low
6048.896394319947,0.09110627432454288,95.72021485381568,high
3135.966525438413,0.05639068089236949,69.14155848931274,medium
7247.056418243468,0.04016694298688209,43.85679119565858,medium
7545.967529178753,0.030217659939755948,28.199047489853736,low
3993.474495449325,0.012198284895414371,6.688376562050455,low
8873.032709685489,0.01655454062661122,11.539737907016933,low
5608.307582482896,0.06667888426639423,74.55028802690602,medium
6207.828767578278,0.0319585995620595,34.589101910587154,low
7420.4350833383805,0.010499033632422859,3.7485731667482196,low
3299.404724226542,0.04826315745484608,58.0980747712048,medium
3819.1501127989877,0.09621694380515858,103.8382412868296,high
4368.987097449787,0.08635027126164938,93.1411564295736,high
5923.463691026294,0.08212749415500381,83.20871988863726,high
6965.892388520648,0.09550356475988404,92.53535714767132,high
9185.694443578279,0.06513870904855866,68.90430242810017,medium
8729.268772910613,0.059308475554974566,61.22422427026806,medium
9229.060774249465,0.07692898979436265,80.52749961619173,high
4354.298031322447,0.06738952930985408,76.91773922726004,high
8243.60263222874,0.056916983154518395,60.44593545507058,medium
3081.1251539855184,0.03571553357768373,41.92539202772058,low
4537.8633031163845,0.03877386115768861,44.05513393797346,medium
4234.461097961401,0.07245548310691471,81.21569830245402,high
7798.143562709141,0.015780596564249027,10.225840747928036,low
5618.3067557736695,0.028615095056296926,29.694533055105545,low
5651.076383300692,0.09143546305061592,91.3465273185026,high
8925.490242279506,0.07890351185062626,82.59433554030689,high
5352.8577169578375,0.010530647522559377,3.8651833598947114,low
8900.859629268285,0.09580873046230957,107.10076842250743,high
5642.659619723664,0.07727641020802457,79.45438207924073,high
4154.040207428641,0.029747947115929256,31.88564463433433,low
5768.769820349775,0.012612233795204372,6.721556051732612,low
5532.375018532279,0.024854025808315798,24.871565063037313,low
6005.4261192423255,0.021486501755304463,18.89785530666138,low
5455.151922547786,0.06079527847222968,68.04840803971277,medium
2703.2653475523434,0.06784746832084022,84.68557201430532,high
2877.134751164707,0.04411934777693257,57.26889218216888,medium
4087.4521315861116,0.039416122439317774,46.58822745089222,medium
8140.073676660886,0.08487318566397455,88.01384437610932,high
4392.036488367854,0.01737156094854783,14.597099801903646,low
9999.30871381907,0.04149643093481656,41.12955553055465,low
7376.0806993740625,0.08031097446498055,83.25401017076652,high
9622.087995369917,0.02794246141262796,23.82401510058314,low
2652.8501299024924,0.023714411120631135,25.55131842573711,low
6729.771864475143,0.02961680868158533,30.425696399534463,low
7745.987284346131,0.07902082885206167,86.23638477215539,high
8109.442389664644,0.02030795842410079,16.855187518918726,low
8644.758807333139,0.09682486957306789,104.28231308916669,high
4839.679332960213,0.0709612558165368,78.30306763424755,high
9686.29628654422,0.04569889973649646,46.39384514129232,medium
7679.608119497352,0.06645181560409401,70.98680189411229,medium
3264.2597908448242,0.07952327964561016,94.16400628790512,high
3407.912988004863,0.09854599163632043,105.63601820176446,high
8369.765097707648,0.041248338877760415,41.74717706401373,low
6294.705922578085,0.04071080573751549,45.519578408081486,medium
8871.81720249683,0.08400978262810523,95.52610989694206,high
7266.888295760845,0.08458365799022124,94.15218580027465,high
7804.814827795577,0.04919384305069094,53.52237380888368,medium
4525.617972905507,0.08273792969260804,82.44751697387613,high
6536.296798361918,0.053514775349487655,57.75674729752775,medium
4512.96653536919,0.08665418440173987,94.60664407903694,high
8730.482641679526,0.017799660825010697,12.99525097606227,low
5985.313499524238,0.06492985338074686,70.48086018588108,medium
5342.41978096198,0.012582999799308062,7.011719869325882,low
4090.8988763480424,0.08180491211452869,89.09156408905956,high
5052.541323732127,0.0892287981782403,92.05412117894437,high
2576.1333582900784,0.09532563199993281,108.03926107893489,high
3142.0972146851595,0.07480671976937749,83.5371207541392,high
7679.570045848923,0.0681312609766857,73.78521684284343,medium
6181.160013089397,0.08136395813190857,87.97088745205012,high
7688.403664714014,0.03755854271170796,39.43634145999439,low
6861.666889992754,0.05259344398835723,57.26145751945491,medium
8094.5157753520725,0.03977121674763372,41.082569173223135,low
7771.412066393267,0.034382478427857674,34.74503703519741,low
3944.3822008863804,0.020759926712954756,19.585069665188108,low
6518.979740378123,0.07859706485356927,84.64784457378794,high
6131.489404095315,0.07521265009837465,82.3775391177973,high
9824.552671622925,0.057217318219774715,59.64815719649795,medium
3955.8818356830507,0.03047348471342993,34.025987473186625,low
3845.811577640525,0.011273353053045745,5.18976227558302,low
9807.211983270534,0.05980230701187476,62.48052253575349,medium
7730.630446826458,0.021365154366256803,18.27112206458362,low
9045.39801248901,0.06166577976636991,63.9880999528597,medium
6020.477086978826,0.04964219183224093,57.783298130746864,medium
9557.976975760776,0.0529956268539119,55.875876345186356,medium
8665.867339745728,0.04606366980267459,50.38019789991849,medium
2902.0680571939984,0.02342778260262897,24.574705940791844,low
6721.296978134232,0.037345196065800494,40.46709015863771,low
8233.325839946458,0.06456858861186665,69.44959458055344,medium
8430.556223825646,0.03031184233585312,27.910907706379692,low
5820.407530144963,0.08741499992435621,91.29963092144402,high
9925.234453500983,0.03748422198874244,35.09596348496174,low
8050.669791134087,0.09528311802928402,98.49985585737763,high
4058.4092936766347,0.028992267577485374,30.979413329066773,low
3803.6016124482585,0.016755838201105114,13.266366101504817,low
2520.067919521643,0.050545333415593224,64.90812991114488,medium
4236.071759170194,0.073626024689113,81.43834818652964,high
7772.406685702878,0.0508628193766339,54.46807829000672,medium
8408.710199850484,0.06625522064477997,66.6609120093683,medium
7458.8728214002585,0.0940301612600962,96.09225458651036,high
7357.260425518605,0.09175703006913455,98.72159106017341,high
8699.733697375446,0.016426885317023274,11.206930670655307,low
8117.182915522175,0.06122863443871832,67.5829852285872,medium
4664.579412293813,0.02119182923572374,19.059497524638473,low
9570.071805580304,0.055042495940613306,55.19004552129506,medium
6203.464145088132,0.017239766670937087,13.498249103582397,low
4917.41187518725,0.03253311121708036,35.54620817541404,low
3184.951649732389,0.0965719991973553,110.75194605131233,high
9630.897083547643,0.09996151751897063,104.89805801269611,high
7542.111882274295,0.03425599233703485,36.53340758342463,low
6028.756174387252,0.06863585404903177,75.83014365905979,medium
9370.545909450757,0.026334023250081336,22.218299061057746,low
6187.9435164326005,0.018211816566444446,14.111166783834266,low
5109.707922209878,0.039997755429858284,44.241920227186846,medium
4973.5274768422405,0.07243063065850892,74.6156360497421,medium
4661.633465210918,0.09506741856068895,100.82731453013602,high
5911.194314512971,0.03830654414531512,40.691593322442515,low
4924.55339706996,0.09731662541277195,96.90774513885454,high
9910.894110863155,0.06918943478348161,75.00840088227142,medium
6569.451957678963,0.04719228137193894,53.90399688490754,medium
8173.3236554168025,0.0662867867930508,73.1994692414167,medium
8199.929020457628,0.028320241451524647,24.770434518007463,low
5785.870713042837,0.07284250262099551,77.10280495126156,high
3410.6956252196487,0.0975832134239525,106.43971082910731,high
3687.836228539243,0.0595755106302403,70.75894211597405,medium
6641.8855679029975,0.01838882811533703,15.42051123358302,low
5960.859206340876,0.02057195341806018,17.706773568273363,low
8741.07380326676,0.05485379542364758,58.18810515113327,medium
4550.686725349557,0.0851251551019025,88.12982102200885,high
9851.834744525317,0.03193578154676246,28.685085504319666,low
9414.011124486715,0.055741680243360466,58.12933698204694,medium
9094.946913598571,0.08776242409857293,93.51559010443204,high
5612.068176635088,0.09408235543142682,102.52904822392914,high
6308.032568572424,0.08384945258670205,88.30993365503235,high
6902.032918106208,0.09990120999064049,107.03203779312449,high
6172.302599917757,0.023373587654451022,20.89678180417612,low
6639.380628031083,0.05890870566628058,64.9600329065133,medium
5915.084626498758,0.03895996152061337,43.80865219655363,medium
6788.482314886758,0.031020620145210384,32.66152167462614,low
8316.583563244441,0.013928256918757174,7.998619426534074,low
8585.566769236575,0.044747087724188415,44.79951769302182,medium
7477.66622113401,0.08386727965385996,92.4276782114103,high
2777.6470850918213,0.055206203511966936,69.9230773461104,medium
6926.353219821753,0.0882730282025994,95.42470597404701,high
6444.633151056711,0.051123526702681804,57.02814162692245,medium
7918.32870677982,0.0468980757771728,50.2905939768477,medium
6021.17950738549,0.09722832675167956,99.28494005774074,high
5039.209255385738,0.0723434138728194,75.80911442304867,medium
8892.560024244198,0.087340796575144,89.29381440635201,high
5350.0704814199125,0.038499503854005974,42.705293870942995,medium
9042.872630489022,0.013230918985391792,6.599248191449058,low
3013.155603861636,0.06680449151691766,88.12069368670727,high
8100.747750534452,0.049057432473081315,50.646275144543445,medium
3238.3234478739846,0.06703730459027123,82.02116613941553,high
7705.008720949259,0.09130816558454374,94.68484248606845,high
2844.9322650790955,0.08165291186459907,95.07979696908968,high
3591.7734677454882,0.05780496863338841,72.38279243194835,medium
6744.460464369526,0.0813267526492858,87.07804508347367,high
9031.29698983641,0.06577393316836738,70.9371606759108,medium
4306.223438922348,0.09215461144211994,100.70802151127609,high
4404.830045601567,0.03297940373432386,37.580286575919544,low
2570.480735911533,0.08241697692776317,101.38844234814593,high
3684.817165538402,0.04975568052434331,60.93944810968555,medium
5091.742183323113,0.06288145346137794,69.08569712691511,medium
4375.736683057759,0.08607735326283389,90.72493877349724,high
3994.1274933166924,0.0446223924070611,53.11365900052307,medium
6789.420192630541,0.061733073716078064,68.07123369463622,medium
9945.190327201732,0.03657076784949424,36.56777031491421,low
4558.602851336708,0.06093361152601291,69.89922963550336,medium
7643.49619550509,0.07702019570487927,85.71430951899404,high
6225.454648929028,0.09137397618043529,96.81894961800185,high
4646.4561359439585,0.0818974107556839,86.17663374407674,high
7274.634085044189,0.06588020468172738,70.28120876009768,medium
7583.233439675196,0.07488355390036382,77.86290029779583,high
7211.860777651737,0.09130633336656711,91.83506403923103,high
7347.554566678921,0.03780395955573725,38.25506723218206,low
7992.698259544287,0.018112003817159706,13.694263489405952,low
4713.328387218664,0.07727327784445344,84.44952613156863,high
6545.558192383158,0.09743406230902059,103.0586722872336,high
6481.392802770888,0.09221382770335272,97.73583782518178,high
8685.173594068056,0.05336630468863671,55.95046247176239,medium
8548.663703453249,0.07719034156453405,82.0407179816916,high
9721.699696516582,0.02266813135052944,18.54421337349216,low
9748.75157097064,0.08741265372089396,93.11938077502808,high
9754.523104750242,0.08241288796185058,81.3466879143148,high
5243.3128705417475,0.08116137717300438,89.17886528195584,high
5910.89520800406,0.07055455436863783,76.91696773272648,high
7542.555980132599,0.06261040824869495,70.19854612807954,medium
3312.5957664942302,0.031043971199042487,32.99404638814778,low
2687.6848723486173,0.0895811360693367,97.89124721677703,high
4160.254000554925,0.015689533704417592,11.44523737699658,low
8678.915135428357,0.09184488745851029,97.45283737787996,high
3548.327593804158,0.09516353795937517,108.36858343402497,high
4782.734382670039,0.05433621570803854,67.29781673532408,medium
3517.480365297524,0.05082793812000034,66.42338265071898,medium
7528.646641376285,0.07688261093708544,84.78267239916258,high
8067.017610739868,0.023907061216885152,20.71558131154895,low
5611.633955776052,0.018911947123947566,15.169813765745433,low
9636.411440357946,0.012944465816954222,6.463253807048724,low
5278.974690508266,0.04990447774546315,62.508409190687985,medium
3245.159684545977,0.07171122389331569,83.09644728426012,high
6583.493961116087,0.09800582765068422,100.2475613485857,high
3923.5642162080967,0.020994374717853738,20.11255887545142,low
8860.248913477608,0.05092456317134655,52.9802057424834,medium
6978.594696396588,0.011922170926273358,5.455754286107874,low
8400.959428409626,0.03192120074476213,31.76871360585356,low
3014.576146182669,0.0788641638299726,94.93450386953668,high
4053.6802775999386,0.029435621672680733,32.51133285911805,low
3606.656349560828,0.09104779320685824,99.20396532321875,high
2521.2666361001225,0.08725655137421587,103.83655772638244,high
4379.906475460929,0.025704740881125412,26.4622846301866,low
7457.932319479876,0.012320213480757854,6.483757388417631,low
4284.487045678473,0.03913943157658202,45.96469354200868,medium
3806.8465105463292,0.014715911607505888,10.426305778439737,low
8092.489562754968,0.05286213688809253,55.36555006818357,medium
8335.12779485652,0.05619141618482726,62.26682610580145,medium
9590.617322275797,0.013902853320925454,7.808046261713583,low
8374.202469852848,0.08802828169838545,91.01344915367687,high
9730.196373415216,0.015474286674505525,9.476409401154132,low
6092.364332487725,0.04614555290613045,51.93948256191853,medium
9322.756218364219,0.016614164418980545,10.710440181250645,low
3105.9285805809395,0.06474676812700961,80.20069855492993,high
7248.075432257616,0.059352079064352456,65.76262647675193,medium
4938.89082489001,0.09951649802748312,98.36060634363552,high
7040.700936514847,0.01892606155111378,14.904043272922877,low
7763.345639095496,0.08675134635660176,89.60790148536364,high
7906.299374931994,0.02935207596947472,26.91848386050344,low
5886.661869739612,0.0305644216928126,30.995337157449285,low
5619.9223769612145,0.01855772553480678,15.578493304542555,low
5700.730046957186,0.0698597076754278,75.2120078276162,medium
9422.387768007884,0.0160419977322983,10.448072121599315,low
8738.289163561409,0.018390709153330968,14.07270133008511,low
8588.269639580441,0.06007336620538152,66.21808213893115,medium
6898.488120546077,0.06054277725928653,66.17605098431936,medium
5151.985597253257,0.06988064680026239,77.42428372526714,high
8127.131876886087,0.08812829339821585,92.69518368846113,high
7003.075684185078,0.041648156712383415,41.74386581951824,low
6834.388887923911,0.02914649251048055,28.4249007786006,low
3311.6378644545,0.08608360767412106,96.21873827459562,high
5256.707879615126,0.07863450687431647,79.75727633021098,high
8838.663709962686,0.09770919419131374,102.37262100300579,high
8638.201446555022,0.06522159524819184,69.57149839769185,medium
9468.132182462023,0.08465147109636967,90.60928149908956,high
4505.8579386558295,0.026237446476476897,26.575071514307787,low
5048.684925829438,0.010549521046329282,3.9678007313166033,low
9023.970299023287,0.06096889852852387,64.05421632042797,medium
7248.790094916354,0.012759138854281532,6.820150926743524,low
8095.838215042801,0.029361959203015986,27.265052413835985,low
5275.398193577529,0.07494363709684058,81.74429371982318,high
8326.267149750558,0.061083420095295764,66.31217891091696,medium
3680.574228303649,0.06560543637334276,77.736381632334,high
7554.765329598347,0.03448925591915971,34.48634197856996,low
5815.331400233343,0.03458501599282925,36.06115513935843,low
8162.0735775127805,0.02024357572991816,15.806459454274778,low
7588.646910700998,0.05379694780278258,59.79555244894061,medium
7503.4941905226215,0.014087562634398478,8.16826040379407,low
2557.6531442491214,0.037127742581659316,46.80591356847814,medium
4084.2548441523422,0.02235113247315943,21.501395774048383,low
2557.9742992698393,0.07723127110867911,95.17961886381485,high
3817.7110140688173,0.044218670114371264,53.52833604839807,medium
8750.156518149088,0.08255801679100874,85.48768239795314,high
3040.5662244411837,0.08755879258203297,101.22136587971077,high
9408.718258768093,0.08758990122508598,94.50836699196951,high
6818.193705526233,0.061605971279725884,67.23213262112102,medium
3363.800294978487,0.011877090312227393,6.131504466921342,low
4935.761345841354,0.0821189938879407,83.37730199226102,high
9398.273138060384,0.01793168931680962,12.17887199251508,low
8833.632698610227,0.03189848273404603,29.526738793507185,low
5468.250226444998,0.037924710565227525,41.366869314441175,low
5046.349608613479,0.03997617602438188,46.39675179720031,medium
3355.199798789144,0.055895685609067484,71.45790061416582,medium
9294.420486850378,0.04144377389251423,41.516143477840224,low
8612.777543125107,0.03126419640520519,28.245315192332765,low
3598.331637082708,0.027754462254158493,28.754627654009187,low
7416.317578890544,0.025943151605250625,23.31300564028054,low
8296.360669356702,0.054470532251564986,58.92897843277877,medium
5866.7894274629725,0.09317388325470935,91.99605245499518,high
6733.688375520995,0.06717684871545342,70.02495316823341,medium
7204.130551748289,0.023586166125376923,20.19454529875103,low
3012.1469387181705,0.04979872574526564,63.74712256163403,medium
2921.2909015980854,0.05566031967608004,71.86556600702613,medium
4828.058879547332,0.05067224773306141,64.00206372024218,medium
3075.4825088009125,0.08778250305327152,102.6981270229134,high
8914.700285920677,0.06535075495740163,67.47785333233588,medium
6657.37278503728,0.08126360175388227,86.3570405843129,high
9219.07574167602,0.05047603332858157,53.95370281115549,medium
4911.4507216032125,0.05280661251487626,59.84720398160705,medium
3631.4580752172888,0.015568633009099065,12.382148072059842,low
5075.783318787007,0.07428839942507164,83.26633226846876,high
6284.11751125718,0.025530302029272846,24.34291586848655,low
5795.663438219683,0.05704732317389911,66.78366287754172,medium
3690.5965598615603,0.043556678389119446,53.01821922471763,medium
5037.753601310646,0.06380972761446906,73.49021725711513,medium
8419.201986727487,0.06825748212723763,74.1403198475653,medium
7587.845086300607,0.03557322764903024,36.70234217805961,low
7928.002412518464,0.06909076777694302,78.13770245206867,high
5000.215270454175,0.06244655631277777,67.85349178044832,medium
3560.7128543823837,0.041483870878225984,52.82027095303951,medium
5439.684882515203,0.06355371053364174,70.125062605147,medium
9535.016496743207,0.03786236986743649,35.70282339190519,low
8598.885878611007,0.07031047599952503,78.14067678377558,high
8717.192296708483,0.07648972049165345,80.75412625149715,high
7345.186155501159,0.04810657296898934,51.49288786587811,medium
5213.710722600885,0.042633790208384,49.53364143618454,medium
9607.5120065076,0.053764382878545465,57.2368501289492,medium
4199.072849004155,0.02238088178593714,22.572229400797475,low
3258.555727509206,0.07937872483267909,94.3265326467321,high
8763.398699759171,0.08953139489433055,98.54939263348274,high
8247.307033354311,0.021794413728655725,18.22232573548473,low
5325.399031168935,0.024602249087960548,24.33565807880011,low
8567.82789729476,0.024898524916965287,20.874178467368594,low
5782.5505385376,0.046977275034688015,53.75051706480352,medium
5831.490323539567,0.035643513930702246,37.83209515195119,low
8114.023885715772,0.05040351667300064,53.501090539002796,medium
8564.679033180899,0.05221140445290275,55.747436076706535,medium
8763.350445442806,0.04310568624025296,48.32177455095259,medium
5962.599838307418,0.03535945594333979,36.98191928043743,low
5364.043256430328,0.057471380961533446,69.156016999401,medium
8509.444181136607,0.02245586811430881,18.575477749423275,low
4375.024086917553,0.06770611325840024,78.90246687367137,high
3269.42298811307,0.08613030490600947,95.5418088759608,high
8883.745360635841,0.03565567126533956,35.20871669719727,low
9289.796567336809,0.023261379039244388,18.855141030016615,low
5781.044201462357,0.09517719367105847,99.16085723995674,high
5121.888086039867,0.012400317172264468,6.941963871430263,low
2899.4266537830586,0.0551806403223912,70.46601114956991,medium
5311.845050633257,0.012536879097533506,7.538769852553533,low
9481.194285624648,0.08552586588504452,89.21596702821235,high
3531.9969079440375,0.035819145758194136,40.29578319400445,low
8723.211873646169,0.07264647897183853,80.15106941133178,high
5864.511054866849,0.010472607847505614,4.155959258474639,low
3094.1932845304095,0.033033153559334026,39.30126558682689,low
7954.260889936989,0.057499435529805194,60.410228458128806,medium
3333.901452431788,0.03592914202353075,42.45675384825654,medium
5648.691578150823,0.08145091977754944,87.12920774415882,high
5928.352124773365,0.01997721057610135,17.532089168073718,low
2623.2651415442083,0.056383815718846556,70.1757097542155,medium
4314.53600815745,0.022921915622163405,21.3356074284643,low
4304.2317910490765,0.04749108356876859,58.85189358330399,medium
7482.784763065069,0.01770525594885356,13.336058145967796,low
6445.4458399162795,0.055659492692180804,62.47855666330413,medium
9912.486141973506,0.0598736757176376,61.130590755119925,medium
7267.530936014725,0.09829354802964044,105.62961557870719,high
4402.376958019096,0.011461800799805286,5.5728416993233525,low
7997.057660879813,0.06654312662280909,69.78708195119654,medium
8286.260305823944,0.07616682863310802,81.24417482580586,high
6595.103089057686,0.08321579790004793,88.9964191850775,high
3813.168452887813,0.08012283341304534,86.09764201992456,high
7238.018858187534,0.08303479136628458,89.29223698611511,high
2973.2540277416847,0.07985713597330796,91.27115485065934,high
2828.547067443423,0.027952285034366954,31.33506009616151,low
2814.294564477865,0.09400338819553576,98.33402209983207,high
6572.730232406394,0.03279823886823557,33.6216900687482,low
8149.681891141487,0.027199308766051984,24.29141746247701,low
8993.487078085433,0.03987322177432101,41.93974601118072,low
3433.5625618328754,0.043121725688320574,55.24581286059265,medium
9209.7812121629,0.0447980291434623,44.66831703458179,medium
9802.926882364818,0.054658290388332045,53.03503123484523,medium
6394.568901512064,0.08210332786615965,87.28130211731954,high
7953.109932569768,0.01710343054499211,11.669133533812525,low
6591.057980084777,0.03890902853931347,40.72053387482014,low
3100.5168330624642,0.0694827299312323,81.85522014735524,high
5695.87054662284,0.07207883276009378,81.0837331669748,high
5136.602378289941,0.013811964656511657,8.871878736594269,low
9986.129483297867,0.034709982406737186,32.0720576526974,low
9850.204593957093,0.09531139407427777,107.47953404864812,high
5224.833479882367,0.0820986378005953,88.47048557794224,high
7595.579558610174,0.09575104566516471,103.89969484974492,high
8359.839773075999,0.013131906921868783,7.2068049226907815,low
3004.250222965816,0.0800663836156179,91.75492519611339,high
